SampleNo,Tx,Ty,Tz,Q11,Q12,Q21,Q22
1.0,0.943713,0.0,1.84023,0.7077955119163518,-0.006492242056004365,0.010646214713995808,-0.7063073142877817
2.0,0.943713,0.0,1.84023,0.7077955119163518,-0.006492242056004365,0.010646214713995808,-0.7063073142877817
3.0,0.943713,0.0,1.84023,0.7077955119163518,-0.006492242056004365,0.010646214713995808,-0.7063073142877817
4.0,0.943713,0.0,1.84023,0.7077955119163518,-0.006492242056004365,0.010646214713995808,-0.7063073142877817
5.0,0.943713,0.0,1.84023,0.7077955119163518,-0.006492242056004365,0.010646214713995808,-0.7063073142877817
6.0,0.943713,0.0,1.84023,0.7077955119163518,-0.006492242056004365,0.010646214713995808,-0.7063073142877817
7.0,0.943713,0.0,1.84023,0.7077955119163518,-0.006492242056004365,0.010646214713995808,-0.7063073142877817
8.0,0.943713,0.0,1.84023,0.7077955119163518,-0.006492242056004365,0.010646214713995808,-0.7063073142877817
9.0,0.943713,0.0,1.84023,0.7077955119163518,-0.006492242056004365,0.010646214713995808,-0.7063073142877817
10.0,0.943713,0.0,1.84023,0.7077955119163518,-0.006492242056004365,0.010646214713995808,-0.7063073142877817
11.0,0.943713,0.0,1.84023,0.7077955119163518,-0.006492242056004365,0.010646214713995808,-0.7063073142877817
12.0,0.943713,0.0,1.84023,0.7077955119163518,-0.006492242056004365,0.010646214713995808,-0.7063073142877817
13.0,0.943713,0.0,1.84023,0.7077955119163518,-0.006492242056004365,0.010646214713995808,-0.7063073142877817
14.0,0.943713,0.0,1.84023,0.7077955119163518,-0.006492242056004365,0.010646214713995808,-0.7063073142877817
15.0,0.943713,0.0,1.84023,0.7077955119163518,-0.006492242056004365,0.010646214713995808,-0.7063073142877817
16.0,0.943713,0.0,1.84023,0.7077955119163518,-0.006492242056004365,0.010646214713995808,-0.7063073142877817
17.0,0.943713,0.0,1.84023,0.7077955119163518,-0.006492242056004365,0.010646214713995808,-0.7063073142877817
18.0,0.943713,0.0,1.84023,0.7077955119163518,-0.006492242056004365,0.010646214713995808,-0.7063073142877817
19.0,0.943713,0.0,1.84023,0.7077955119163518,-0.006492242056004365,0.010646214713995808,-0.7063073142877817
20.0,0.943713,0.0,1.84023,0.7077955119163518,-0.006492242056004365,0.010646214713995808,-0.7063073142877817
21.0,0.943713,0.0,1.84023,0.7077955119163518,-0.006492242056004365,0.010646214713995808,-0.7063073142877817
22.0,0.943713,0.0,1.84023,0.7077955119163518,-0.006492242056004365,0.010646214713995808,-0.7063073142877817
23.0,0.943713,0.0,1.84023,0.7077955119163518,-0.006492242056004365,0.010646214713995808,-0.7063073142877817
24.0,0.943713,0.0,1.84023,0.7077955119163518,-0.006492242056004365,0.010646214713995808,-0.7063073142877817
25.0,0.943713,0.0,1.84023,0.7077955119163518,-0.006492242056004365,0.010646214713995808,-0.7063073142877817
26.0,0.943713,0.0,1.84023,0.7077955119163518,-0.006492242056004365,0.010646214713995808,-0.7063073142877817
