x,y,z,dyn_prop,id,rcs,vx,vy,vx_comp,vy_comp,is_quality_valid,ambig_state,x_rms,y_rms,invalid_state,pdh0,vx_rms,vy_rms
8.399999618530273,-2.9000000953674316,0.0,2.0,0.0,11.5,-1.25,0.0,-0.1755019873380661,0.0605899803340435,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
9.199999809265137,-0.8999999761581421,0.0,1.0,1.0,-1.0,-0.25,0.0,-0.02876289188861847,0.0028137608896940947,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
7.400000095367432,10.300000190734863,0.0,0.0,2.0,-1.5,4.75,0.0,-0.014435000717639923,-0.020091962069272995,1.0,2.0,19.0,19.0,0.0,1.0,18.0,3.0
7.800000190734863,-10.899999618530273,0.0,2.0,3.0,-2.0,-4.5,0.0,0.03202059864997864,-0.044746726751327515,1.0,2.0,19.0,20.0,16.0,1.0,18.0,3.0
12.0,6.900000095367432,0.0,6.0,4.0,5.0,2.0,-0.25,-0.14057794213294983,-0.08083231747150421,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
12.600000381469727,8.300000190734863,0.0,6.0,5.0,7.5,2.25,-0.25,-0.16721025109291077,-0.1101464331150055,1.0,3.0,19.0,19.0,0.0,1.0,17.0,3.0
14.0,11.899999618530273,0.0,6.0,6.0,9.0,3.0,-0.25,-0.10523466020822525,-0.08944946527481079,1.0,3.0,19.0,19.0,0.0,1.0,17.0,3.0
15.0,13.5,0.0,6.0,7.0,-4.0,3.25,-0.25,-0.061896245926618576,-0.05570662021636963,1.0,3.0,19.0,19.0,0.0,1.0,17.0,3.0
15.800000190734863,17.5,0.0,6.0,8.0,0.0,4.0,-0.25,-0.05054519325494766,-0.05598359927535057,1.0,3.0,19.0,19.0,0.0,1.0,18.0,3.0
26.799999237060547,-12.899999618530273,0.0,6.0,9.0,0.5,-1.75,-0.25,-0.09584232419729233,0.04613305628299713,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
28.399999618530273,-11.5,0.0,2.0,10.0,7.5,-1.5,0.0,-0.21095052361488342,0.08542010933160782,1.0,1.0,19.0,19.0,0.0,1.0,16.0,3.0
29.799999237060547,-13.100000381469727,0.0,2.0,11.0,2.0,-1.5,0.0,-0.10800102353096008,0.047476962208747864,1.0,2.0,19.0,19.0,0.0,1.0,16.0,3.0
32.0,-13.100000381469727,0.0,2.0,12.0,-0.5,-1.5,0.0,-0.1974835842847824,0.08084484189748764,1.0,1.0,19.0,19.0,11.0,3.0,16.0,3.0
32.400001525878906,-13.300000190734863,0.0,2.0,13.0,2.5,-1.5,0.0,-0.194106325507164,0.0796794444322586,1.0,1.0,19.0,19.0,0.0,1.0,16.0,3.0
32.79999923706055,-15.899999618530273,0.0,2.0,14.0,-4.0,-1.75,0.0,-0.18372537195682526,0.08906199783086777,1.0,2.0,19.0,19.0,4.0,3.0,16.0,3.0
33.599998474121094,-14.5,0.0,2.0,15.0,0.0,-1.5,0.0,-0.13147631287574768,0.05673829838633537,1.0,2.0,19.0,19.0,0.0,1.0,16.0,3.0
15.199999809265137,41.70000076293945,0.0,4.0,16.0,14.0,0.0,0.0,-1.0955106019973755,-3.005446434020996,1.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0
43.0,-19.5,0.0,2.0,17.0,-4.0,-1.5,0.0,-0.06811600178480148,0.030889814719557762,1.0,1.0,20.0,20.0,4.0,3.0,16.0,3.0
54.0,-22.700000762939453,0.0,2.0,18.0,6.5,-1.5,0.0,-0.1645064502954483,0.06915363669395447,1.0,1.0,19.0,20.0,0.0,1.0,16.0,3.0
55.0,-22.899999618530273,0.0,2.0,19.0,-0.5,-1.25,0.0,0.03659537807106972,-0.015236984007060528,1.0,1.0,19.0,20.0,11.0,3.0,16.0,3.0
28.600000381469727,52.29999923706055,0.0,4.0,20.0,15.0,0.0,0.0,-1.4415844678878784,-2.6361844539642334,1.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0
