x,y,z,dyn_prop,id,rcs,vx,vy,vx_comp,vy_comp,is_quality_valid,ambig_state,x_rms,y_rms,invalid_state,pdh0,vx_rms,vy_rms
6.0,3.9000000953674316,0.0,1.0,0.0,-2.5,5.5,-2.0,-0.029287345707416534,-0.019036775454878807,1.0,3.0,19.0,19.0,11.0,3.0,17.0,3.0
6.800000190734863,4.099999904632568,0.0,1.0,1.0,11.5,5.5,-2.25,-0.062146253883838654,-0.037470534443855286,1.0,3.0,19.0,19.0,0.0,1.0,17.0,3.0
8.199999809265137,4.5,0.0,1.0,2.0,1.0,5.5,-2.5,-0.06493373215198517,-0.035634368658065796,1.0,3.0,19.0,19.0,11.0,3.0,17.0,3.0
4.599999904632568,8.899999618530273,0.0,4.0,3.0,2.5,0.0,0.0,-0.972160279750824,-1.8809188604354858,1.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0
9.800000190734863,-4.300000190734863,0.0,1.0,4.0,-0.5,2.75,-2.75,0.023683004081249237,-0.010391522198915482,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
7.599999904632568,8.100000381469727,0.0,1.0,5.0,-4.5,6.0,-2.25,-0.3555033802986145,-0.37889179587364197,1.0,3.0,19.0,19.0,16.0,1.0,18.0,3.0
11.399999618530273,-5.900000095367432,0.0,1.0,6.0,2.0,2.25,-3.25,0.0207370612770319,-0.01073234062641859,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
13.600000381469727,0.8999999761581421,0.0,1.0,7.0,-1.5,4.5,-3.75,0.1773822158575058,0.011738527566194534,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
13.0,4.699999809265137,0.0,1.0,8.0,-1.5,5.5,-3.5,0.06717249006032944,0.024285439401865005,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
14.800000190734863,4.099999904632568,0.0,1.0,9.0,8.0,5.25,-3.75,0.07132798433303833,0.019759779796004295,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
10.399999618530273,-13.899999618530273,0.0,2.0,10.0,-1.0,-0.25,-3.0,0.032134320586919785,-0.042948756366968155,1.0,3.0,20.0,20.0,0.0,1.0,18.0,3.0
12.0,-15.300000190734863,0.0,0.0,11.0,-2.0,3.75,0.0,0.023695414885878563,-0.03021165542304516,1.0,2.0,19.0,20.0,0.0,1.0,18.0,3.0
10.800000190734863,-19.100000381469727,0.0,4.0,12.0,0.5,0.0,0.0,-0.8590310215950012,1.519212245941162,1.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0
24.399999618530273,3.5,0.0,1.0,13.0,1.0,5.0,-6.0,0.042558081448078156,0.006104642990976572,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
30.600000381469727,-4.900000095367432,0.0,3.0,14.0,-1.0,3.0,-7.25,0.14857378602027893,-0.023791227489709854,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
29.399999618530273,12.899999618530273,0.0,1.0,15.0,15.0,7.25,-7.0,-0.0019412366673350334,-0.0008517670794390142,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
