x,y,z,dyn_prop,id,rcs,vx,vy,vx_comp,vy_comp,is_quality_valid,ambig_state,x_rms,y_rms,invalid_state,pdh0,vx_rms,vy_rms
20.799999237060547,-0.5,0.0,1.0,0.0,-3.0,0.0,0.0,-0.0011969193583354354,2.8772099540219642e-05,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
22.200000762939453,-5.900000095367432,0.0,1.0,1.0,-2.0,0.0,0.0,-0.0010321754962205887,0.00027431687340140343,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
17.0,-16.100000381469727,0.0,2.0,2.0,2.5,-8.5,0.0,-4.4813923835754395,4.244142055511475,1.0,3.0,19.0,19.0,0.0,1.0,17.0,3.0
23.200000762939453,-7.699999809265137,0.0,3.0,3.0,-4.5,0.0,0.0,-0.0009726253338158131,0.0003228109853807837,1.0,3.0,19.0,19.0,4.0,3.0,16.0,3.0
20.399999618530273,21.299999237060547,0.0,1.0,4.0,0.5,0.0,0.0,-0.0007685904274694622,-0.0008024987764656544,1.0,3.0,19.0,19.0,16.0,1.0,17.0,3.0
25.399999618530273,-23.299999237060547,0.0,2.0,5.0,5.0,-5.0,0.0,-2.715670347213745,2.4911465644836426,1.0,2.0,19.0,19.0,0.0,1.0,17.0,3.0
17.600000381469727,-29.899999618530273,0.0,3.0,6.0,6.5,0.0,0.0,-0.0001432012941222638,0.0002432794717606157,1.0,3.0,21.0,20.0,11.0,3.0,19.0,3.0
26.0,23.700000762939453,0.0,3.0,7.0,-4.5,0.0,0.0,-0.0008497138624079525,-0.0007745468756183982,1.0,3.0,20.0,20.0,4.0,3.0,17.0,3.0
29.0,-20.299999237060547,0.0,2.0,8.0,-0.5,-6.75,0.0,-4.530831813812256,3.171581983566284,1.0,2.0,19.0,19.0,0.0,1.0,17.0,3.0
36.0,-5.5,0.0,1.0,9.0,4.5,0.0,0.0,-0.0011221386957913637,0.00017143784498330206,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
28.200000762939453,-25.100000381469727,0.0,3.0,10.0,4.0,0.5,0.0,0.27849939465522766,-0.24788421392440796,1.0,3.0,19.0,19.0,0.0,1.0,17.0,3.0
24.200000762939453,29.5,0.0,3.0,11.0,7.5,0.0,0.0,-0.0006731508765369654,-0.0008205765043385327,1.0,3.0,21.0,21.0,10.0,3.0,18.0,3.0
21.200000762939453,33.29999923706055,0.0,1.0,12.0,20.0,0.0,0.0,-0.000521472655236721,-0.0008191055385395885,1.0,3.0,20.0,19.0,0.0,1.0,18.0,3.0
22.399999618530273,36.70000076293945,0.0,3.0,13.0,15.0,0.0,0.0,-0.0004977776552550495,-0.0008155553950928152,1.0,3.0,21.0,20.0,9.0,3.0,19.0,3.0
22.799999237060547,40.70000076293945,0.0,4.0,14.0,18.0,0.0,0.0,-0.0004514784086495638,-0.0008059285464696586,1.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0
47.79999923706055,-9.699999809265137,0.0,1.0,15.0,-1.0,0.0,0.0,-0.0010844742646440864,0.0002200711314799264,1.0,3.0,19.0,19.0,4.0,3.0,16.0,3.0
47.0,-14.100000381469727,0.0,1.0,16.0,2.5,0.0,0.0,-0.001001811819151044,0.0003005435864906758,1.0,3.0,19.0,20.0,0.0,1.0,16.0,3.0
59.400001525878906,-11.300000190734863,0.0,3.0,17.0,-5.0,0.0,0.0,-0.0010943864472210407,0.0002081913553411141,1.0,3.0,20.0,20.0,4.0,3.0,16.0,3.0
57.0,-37.900001525878906,0.0,3.0,18.0,-1.0,0.0,0.0,-0.0006603450165130198,0.0004390715330373496,1.0,3.0,21.0,21.0,4.0,3.0,17.0,3.0
59.79999923706055,-44.29999923706055,0.0,1.0,19.0,16.0,0.0,0.0,-0.0005961038987152278,0.0004415953007992357,1.0,3.0,19.0,19.0,0.0,1.0,17.0,3.0
59.400001525878906,-47.099998474121094,0.0,1.0,20.0,4.5,0.0,0.0,-0.0005545925232581794,0.0004397525917738676,1.0,3.0,21.0,21.0,0.0,1.0,17.0,3.0
63.20000076293945,-43.5,0.0,1.0,21.0,10.0,0.0,0.0,-0.0006400971906259656,0.00044057320337742567,1.0,3.0,20.0,20.0,0.0,1.0,17.0,3.0
95.0,-24.899999618530273,0.0,3.0,22.0,-2.5,0.0,0.0,-0.0010353528195992112,0.00027137139113619924,1.0,3.0,21.0,22.0,4.0,3.0,16.0,3.0
92.0,-44.099998474121094,0.0,1.0,23.0,9.5,0.0,0.0,-0.0008321216446347535,0.000398875679820776,1.0,3.0,19.0,20.0,0.0,1.0,16.0,3.0
94.4000015258789,-44.5,0.0,1.0,24.0,18.0,0.0,0.0,-0.0008397570927627385,0.00039586005732417107,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
97.0,-43.900001525878906,0.0,1.0,25.0,13.0,0.0,0.0,-0.0008578576380386949,0.0003882469027303159,1.0,3.0,20.0,21.0,0.0,1.0,16.0,3.0
98.0,-44.900001525878906,0.0,1.0,26.0,2.5,0.0,0.0,-0.0008524832664988935,0.00039057654794305563,1.0,3.0,21.0,23.0,11.0,3.0,16.0,3.0
34.400001525878906,-5.300000190734863,0.0,3.0,27.0,-2.0,0.0,0.0,-0.001121220993809402,0.0001727462513372302,1.0,3.0,20.0,19.0,11.0,3.0,16.0,3.0
35.599998474121094,-5.5,0.0,1.0,28.0,0.0,0.0,0.0,-0.0011209186632186174,0.00017317563469987363,1.0,3.0,20.0,19.0,16.0,1.0,16.0,3.0
