x,y,z,dyn_prop,id,rcs,vx,vy,vx_comp,vy_comp,is_quality_valid,ambig_state,x_rms,y_rms,invalid_state,pdh0,vx_rms,vy_rms
5.199999809265137,4.5,0.0,6.0,0.0,-1.0,-1.5,0.0,0.026753919199109077,0.023152431473135948,1.0,3.0,19.0,19.0,0.0,1.0,17.0,3.0
10.0,-2.299999952316284,0.0,1.0,1.0,-0.5,0.5,0.0,0.10663378238677979,-0.02452576905488968,1.0,3.0,20.0,19.0,11.0,3.0,16.0,3.0
10.800000190734863,-0.30000001192092896,0.0,1.0,2.0,12.5,0.0,0.0,-0.03056514449417591,0.0008490317850373685,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
10.800000190734863,-1.5,0.0,1.0,3.0,18.5,0.25,0.0,0.02274366468191147,-0.0031588422134518623,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
10.800000190734863,3.0999999046325684,0.0,5.0,4.0,-2.5,-0.5,0.0,0.02346019633114338,0.006733944173902273,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
10.600000381469727,-6.099999904632568,0.0,0.0,5.0,-1.5,1.0,0.0,0.001615904620848596,-0.0009299073135480285,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
11.800000190734863,5.900000095367432,0.0,3.0,6.0,-1.0,-0.75,0.0,0.12119877338409424,0.06059938669204712,1.0,3.0,20.0,19.0,16.0,1.0,16.0,3.0
5.800000190734863,-13.100000381469727,0.0,4.0,7.0,0.5,0.0,0.0,-0.6507379412651062,1.4697701930999756,1.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0
8.0,-16.899999618530273,0.0,4.0,8.0,1.0,0.0,0.0,-0.6795839071273804,1.4356211423873901,1.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0
21.399999618530273,-0.8999999761581421,0.0,1.0,9.0,9.5,0.0,0.0,-0.055706534534692764,0.002342798048630357,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
19.399999618530273,-23.100000381469727,0.0,3.0,10.0,0.5,-0.25,0.0,-0.9655057787895203,1.1496487855911255,1.0,3.0,20.0,20.0,10.0,3.0,18.0,3.0
35.0,5.300000190734863,0.0,1.0,11.0,4.5,-0.25,0.0,0.035095684230327606,0.0053144898265600204,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
36.0,-0.699999988079071,0.0,1.0,12.0,10.0,0.0,0.0,-0.015865564346313477,0.000308497081277892,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
37.20000076293945,-9.5,0.0,3.0,13.0,6.0,0.5,0.0,0.06332845985889435,-0.016172589734196663,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
59.0,10.699999809265137,0.0,1.0,14.0,3.5,-0.25,0.25,0.12982307374477386,0.023544183000922203,1.0,3.0,19.0,20.0,0.0,1.0,16.0,3.0
61.599998474121094,9.699999809265137,0.0,1.0,15.0,-1.5,-0.25,0.25,0.08385325968265533,0.013204164803028107,1.0,3.0,19.0,20.0,4.0,3.0,16.0,3.0
64.19999694824219,9.5,0.0,1.0,16.0,0.5,-0.25,0.25,0.06536392122507095,0.00967223197221756,1.0,3.0,19.0,20.0,11.0,3.0,16.0,3.0
64.5999984741211,9.300000190734863,0.0,1.0,17.0,3.0,-0.25,0.25,0.0575142465531826,0.00827991496771574,1.0,3.0,19.0,20.0,0.0,1.0,16.0,3.0
10.800000190734863,-0.30000001192092896,0.0,1.0,18.0,13.5,0.0,0.0,-0.03056514449417591,0.0008490317850373685,1.0,3.0,20.0,19.0,0.0,1.0,16.0,3.0
10.800000190734863,-1.5,0.0,1.0,19.0,13.0,0.25,0.0,0.02274366468191147,-0.0031588422134518623,1.0,3.0,21.0,19.0,0.0,1.0,16.0,3.0
21.600000381469727,-1.100000023841858,0.0,1.0,20.0,7.0,0.0,0.0,-0.07128487527370453,0.003630248596891761,1.0,3.0,20.0,19.0,0.0,1.0,16.0,3.0
35.20000076293945,5.099999904632568,0.0,1.0,21.0,3.0,-0.25,0.0,0.02384592406451702,0.0034549490083009005,1.0,3.0,21.0,19.0,0.0,1.0,16.0,3.0
35.79999923706055,-1.5,0.0,1.0,22.0,0.5,0.0,0.0,-0.055431123822927475,0.002322533167898655,1.0,3.0,21.0,19.0,16.0,1.0,16.0,3.0
35.400001525878906,7.5,0.0,4.0,23.0,14.0,0.0,0.0,0.3757668733596802,0.07961162179708481,1.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0
36.20000076293945,-5.099999904632568,0.0,1.0,24.0,-4.0,0.0,0.0,-0.2258581519126892,0.03181979060173035,1.0,0.0,21.0,20.0,3.0,6.0,16.0,3.0
