x,y,z,dyn_prop,id,rcs,vx,vy,vx_comp,vy_comp,is_quality_valid,ambig_state,x_rms,y_rms,invalid_state,pdh0,vx_rms,vy_rms
3.5999999046325684,-6.5,0.0,4.0,0.0,-4.0,0.0,0.0,-0.0024635260924696922,0.00444803386926651,1.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0
5.800000190734863,7.5,0.0,1.0,1.0,9.5,0.0,0.0,0.002804819028824568,0.003626921446993947,1.0,3.0,19.0,19.0,0.0,1.0,18.0,3.0
8.800000190734863,10.100000381469727,0.0,3.0,2.0,-3.0,0.0,0.0,0.002870096592232585,0.0032940879464149475,1.0,3.0,19.0,19.0,9.0,3.0,18.0,3.0
16.200000762939453,-5.300000190734863,0.0,1.0,3.0,22.5,-0.75,0.0,-0.6792128682136536,0.22221161425113678,1.0,1.0,19.0,19.0,0.0,1.0,16.0,3.0
15.800000190734863,-6.099999904632568,0.0,6.0,4.0,15.0,-1.25,0.0,-1.089812159538269,0.4207502603530884,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
16.600000381469727,-6.5,0.0,6.0,5.0,5.5,-1.25,0.0,-1.0858055353164673,0.42516475915908813,1.0,3.0,20.0,19.0,11.0,3.0,16.0,3.0
15.800000190734863,-9.300000190734863,0.0,6.0,6.0,18.5,-2.5,0.0,-1.859269380569458,1.0943800210952759,1.0,3.0,19.0,19.0,0.0,1.0,17.0,3.0
15.399999618530273,-11.100000381469727,0.0,6.0,7.0,30.5,-3.25,0.0,-2.1415915489196777,1.5436146259307861,1.0,3.0,19.0,19.0,0.0,1.0,17.0,3.0
16.200000762939453,-10.5,0.0,6.0,8.0,24.5,-2.75,0.0,-1.9391473531723022,1.256854772567749,1.0,3.0,19.0,19.0,0.0,1.0,17.0,3.0
17.399999618530273,-8.899999618530273,0.0,6.0,9.0,17.0,-2.0,0.0,-1.5876189470291138,0.8120579123497009,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
19.0,7.699999809265137,0.0,6.0,10.0,4.5,4.5,0.0,3.8671984672546387,1.5672330856323242,1.0,3.0,20.0,19.0,0.0,1.0,16.0,3.0
20.399999618530273,-4.300000190734863,0.0,1.0,11.0,14.0,0.0,0.0,-0.0011835468467324972,0.0002494731452316046,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
19.399999618530273,-9.300000190734863,0.0,2.0,12.0,4.0,-1.75,0.0,-1.4252612590789795,0.6832438707351685,1.0,3.0,20.0,20.0,0.0,1.0,16.0,3.0
22.799999237060547,-5.5,0.0,1.0,13.0,32.5,0.0,0.0,-0.0013351798988878727,0.0003220828657504171,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
12.399999618530273,-21.700000762939453,0.0,4.0,14.0,22.5,0.0,0.0,-0.0025039175525307655,0.004381856415420771,1.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0
20.600000381469727,-15.5,0.0,3.0,15.0,9.0,0.0,0.0,-0.002797107445076108,0.002104619750753045,1.0,3.0,19.0,19.0,16.0,1.0,17.0,3.0
23.600000381469727,-13.699999809265137,0.0,1.0,16.0,27.5,0.0,0.0,-0.0025300064589828253,0.0014686902286484838,1.0,3.0,19.0,19.0,0.0,1.0,17.0,3.0
26.200000762939453,11.699999809265137,0.0,3.0,17.0,5.0,0.0,0.0,0.0021511719096451998,0.000960637757088989,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
28.600000381469727,11.699999809265137,0.0,1.0,18.0,16.5,0.0,0.0,0.0020238920114934444,0.0008279558387584984,1.0,3.0,19.0,19.0,11.0,3.0,16.0,3.0
28.799999237060547,11.899999618530273,0.0,1.0,19.0,18.0,0.0,0.0,0.002038407837972045,0.0008422587416134775,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
31.399999618530273,-9.899999618530273,0.0,3.0,20.0,5.5,0.0,0.0,-0.0016762036830186844,0.000528484582901001,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
34.0,4.900000095367432,0.0,0.0,21.0,23.0,6.5,0.0,6.368549823760986,0.9178204536437988,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
33.79999923706055,5.5,0.0,0.0,22.0,23.0,6.5,0.0,6.33323860168457,1.0305566787719727,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
35.20000076293945,4.699999809265137,0.0,0.0,23.0,11.0,6.5,0.0,6.386895656585693,0.8527956604957581,1.0,3.0,19.0,19.0,11.0,3.0,16.0,3.0
33.0,12.300000190734863,0.0,1.0,24.0,9.5,0.0,0.0,0.0018890517530962825,0.0007041011122055352,1.0,3.0,19.0,19.0,16.0,1.0,16.0,3.0
35.400001525878906,6.5,0.0,0.0,25.0,6.0,6.5,0.0,6.28902006149292,1.1547635793685913,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
36.20000076293945,4.300000190734863,0.0,0.0,26.0,6.0,6.5,0.0,6.4102301597595215,0.7614362239837646,1.0,3.0,20.0,20.0,11.0,3.0,16.0,3.0
33.400001525878906,14.899999618530273,0.0,1.0,27.0,5.5,0.0,0.0,0.002149690641090274,0.0009589936817064881,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
32.0,-18.5,0.0,0.0,28.0,-0.5,2.5,0.0,1.8712172508239746,-1.081797480583191,1.0,2.0,19.0,19.0,0.0,1.0,17.0,3.0
37.20000076293945,4.900000095367432,0.0,0.0,29.0,-1.5,6.5,0.0,6.389885902404785,0.8416784405708313,1.0,3.0,19.0,19.0,11.0,3.0,16.0,3.0
30.799999237060547,22.100000381469727,0.0,1.0,30.0,7.0,0.0,0.0,0.0027417067904025316,0.001967263873666525,1.0,3.0,19.0,19.0,16.0,1.0,17.0,3.0
28.799999237060547,25.5,0.0,3.0,31.0,12.5,0.0,0.0,0.0028744698502123356,0.0025451036635786295,1.0,3.0,19.0,19.0,16.0,1.0,17.0,3.0
39.599998474121094,4.5,0.0,0.0,32.0,-3.5,6.5,0.0,6.417773246765137,0.7292924523353577,1.0,3.0,20.0,20.0,9.0,3.0,16.0,3.0
40.20000076293945,-1.899999976158142,0.0,1.0,33.0,27.5,0.0,0.0,-0.00028616105555556715,1.3525024769478478e-05,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
38.0,-15.899999618530273,0.0,1.0,34.0,4.0,-0.25,0.0,-0.21482998132705688,0.08988938480615616,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
42.0,-1.100000023841858,0.0,3.0,35.0,12.0,0.0,0.0,-0.00016434545977972448,4.304285994294332e-06,1.0,3.0,19.0,19.0,9.0,3.0,16.0,3.0
45.20000076293945,-0.5,0.0,1.0,36.0,21.0,0.0,0.0,-7.661898416699842e-05,8.475551567244111e-07,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
46.599998474121094,-0.30000001192092896,0.0,1.0,37.0,18.5,0.0,0.0,-4.978027209290303e-05,3.2047390163825185e-07,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
47.20000076293945,-4.099999904632568,0.0,0.0,38.0,3.0,6.0,0.0,5.954553127288818,-0.5172387361526489,1.0,3.0,19.0,20.0,0.0,1.0,16.0,3.0
47.599998474121094,-5.300000190734863,0.0,0.0,39.0,-1.0,6.0,0.0,5.92587423324585,-0.6598137617111206,1.0,3.0,20.0,20.0,4.0,3.0,16.0,3.0
48.0,-5.699999809265137,0.0,0.0,40.0,-4.0,6.0,0.0,5.91587495803833,-0.7025101184844971,1.0,1.0,20.0,20.0,11.0,3.0,16.0,3.0
47.0,11.100000381469727,0.0,1.0,41.0,-0.5,0.0,0.0,0.0012869172496721148,0.0003039315342903137,1.0,3.0,19.0,20.0,4.0,3.0,16.0,3.0
49.400001525878906,0.5,0.0,1.0,42.0,12.5,0.0,0.0,4.6348763135029e-05,4.6911705453567265e-07,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
51.0,0.699999988079071,0.0,1.0,43.0,14.5,0.0,0.0,6.726432911818847e-05,9.232359161615022e-07,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
52.0,0.699999988079071,0.0,1.0,44.0,5.5,0.0,0.0,6.573269638465717e-05,8.84863254668744e-07,1.0,3.0,19.0,20.0,11.0,3.0,16.0,3.0
50.599998474121094,16.899999618530273,0.0,1.0,45.0,3.5,0.0,0.0,0.0017332625575363636,0.0005788959679193795,1.0,3.0,19.0,20.0,0.0,1.0,16.0,3.0
52.0,14.5,0.0,1.0,46.0,3.0,0.0,0.0,0.0014905567513778806,0.00041563602280803025,1.0,3.0,19.0,19.0,9.0,3.0,16.0,3.0
54.20000076293945,14.899999618530273,0.0,1.0,47.0,13.5,0.0,-0.25,-0.06242557615041733,-0.017161274328827858,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
54.599998474121094,17.899999618530273,0.0,1.0,48.0,18.5,0.0,-0.25,-0.0722983181476593,-0.023702196776866913,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
58.400001525878906,1.899999976158142,0.0,1.0,49.0,19.5,0.0,-0.25,-0.007948675192892551,-0.0002586041809991002,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
60.599998474121094,2.0999999046325684,0.0,1.0,50.0,21.0,0.0,-0.25,-0.008464425802230835,-0.00029332167468965054,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
62.0,2.5,0.0,1.0,51.0,11.5,0.0,-0.25,-0.009842953644692898,-0.0003968932433053851,1.0,3.0,19.0,19.0,9.0,3.0,16.0,3.0
63.20000076293945,3.0999999046325684,0.0,1.0,52.0,5.0,0.0,-0.25,-0.011961518786847591,-0.0005867200088687241,1.0,3.0,19.0,20.0,9.0,3.0,16.0,3.0
65.19999694824219,2.9000000953674316,0.0,1.0,53.0,18.5,0.0,-0.25,-0.010852347128093243,-0.0004826964868698269,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
66.5999984741211,3.299999952316284,0.0,1.0,54.0,21.5,0.0,-0.25,-0.01208246685564518,-0.000598680810071528,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
68.0,3.5,0.0,1.0,55.0,17.0,0.0,-0.25,-0.012547995895147324,-0.0006458527059294283,1.0,3.0,19.0,20.0,0.0,1.0,16.0,3.0
67.5999984741211,19.899999618530273,0.0,1.0,56.0,6.5,0.0,-0.25,-0.06616432964801788,-0.019477369263768196,1.0,3.0,19.0,20.0,11.0,3.0,16.0,3.0
68.0,20.100000381469727,0.0,1.0,57.0,9.0,0.0,-0.25,-0.06639254093170166,-0.019624853506684303,1.0,3.0,19.0,20.0,0.0,1.0,16.0,3.0
69.80000305175781,19.5,0.0,1.0,58.0,0.5,0.0,-0.25,-0.06329304724931717,-0.017682155594229698,1.0,3.0,20.0,21.0,0.0,1.0,16.0,3.0
72.4000015258789,20.700000762939453,0.0,1.0,59.0,6.5,0.0,-0.25,-0.06455347687005997,-0.018456589430570602,1.0,3.0,19.0,20.0,0.0,1.0,16.0,3.0
56.79999923706055,-54.29999923706055,0.0,3.0,60.0,12.0,-0.25,-0.25,-0.008655572310090065,0.008274604566395283,1.0,3.0,22.0,22.0,16.0,1.0,17.0,3.0
81.4000015258789,6.900000095367432,0.0,3.0,61.0,2.5,0.0,-0.25,-0.02056417427957058,-0.0017431547166779637,1.0,3.0,20.0,21.0,0.0,1.0,16.0,3.0
83.80000305175781,6.5,0.0,1.0,62.0,13.0,0.0,-0.25,-0.01884015090763569,-0.0014613483799621463,1.0,3.0,19.0,20.0,0.0,1.0,16.0,3.0
54.0,65.69999694824219,0.0,3.0,63.0,19.0,0.25,-0.25,-0.01899610087275505,-0.023111922666430473,1.0,3.0,23.0,22.0,11.0,3.0,18.0,3.0
90.80000305175781,7.5,0.0,1.0,64.0,6.5,0.0,-0.25,-0.02004588581621647,-0.0016557724447920918,1.0,3.0,20.0,21.0,0.0,1.0,16.0,3.0
95.0,8.699999809265137,0.0,1.0,65.0,11.0,0.0,-0.25,-0.02218937873840332,-0.0020320797339081764,1.0,3.0,19.0,20.0,15.0,1.0,16.0,3.0
96.0,8.300000190734863,0.0,1.0,66.0,5.5,0.0,-0.25,-0.02096831239759922,-0.0018128853989765048,1.0,3.0,20.0,22.0,11.0,3.0,16.0,3.0
99.80000305175781,9.899999618530273,0.0,1.0,67.0,18.0,0.0,-0.25,-0.023999935016036034,-0.0023807547986507416,1.0,3.0,19.0,19.0,15.0,1.0,16.0,3.0
100.80000305175781,9.5,0.0,1.0,68.0,7.5,0.0,-0.25,-0.022824030369520187,-0.002151074353605509,1.0,3.0,19.0,21.0,11.0,3.0,16.0,3.0
104.5999984741211,10.699999809265137,0.0,1.0,69.0,18.0,0.0,-0.25,-0.024733329191803932,-0.0025300823617726564,1.0,3.0,19.0,20.0,15.0,1.0,16.0,3.0
102.80000305175781,28.700000762939453,0.0,1.0,70.0,10.5,0.0,-0.25,-0.0632568746805191,-0.01766023598611355,1.0,3.0,19.0,21.0,0.0,1.0,16.0,3.0
104.80000305175781,21.5,0.0,2.0,71.0,10.5,-11.0,0.0,-10.55460262298584,-2.1653048992156982,1.0,3.0,20.0,22.0,0.0,1.0,16.0,3.0
64.0,-86.69999694824219,0.0,3.0,72.0,25.5,-0.25,-0.25,0.028497226536273956,-0.03860483691096306,1.0,3.0,24.0,23.0,0.0,1.0,18.0,3.0
105.0,28.5,0.0,1.0,73.0,6.5,0.0,-0.25,-0.061744797974824905,-0.016759302467107773,1.0,3.0,20.0,22.0,0.0,1.0,16.0,3.0
109.5999984741211,11.100000381469727,0.0,3.0,74.0,10.5,0.0,-0.25,-0.024492556229233742,-0.0024805418215692043,1.0,3.0,19.0,21.0,15.0,1.0,16.0,3.0
108.4000015258789,26.899999618530273,0.0,1.0,75.0,13.0,0.0,-0.25,-0.05709453672170639,-0.014168293215334415,1.0,3.0,20.0,22.0,0.0,1.0,16.0,3.0
109.5999984741211,27.299999237060547,0.0,1.0,76.0,13.5,0.0,-0.25,-0.05728404223918915,-0.014268743805587292,1.0,3.0,20.0,22.0,0.0,1.0,16.0,3.0
113.0,11.100000381469727,0.0,1.0,77.0,14.0,0.0,-0.25,-0.02377028577029705,-0.002334957243874669,1.0,3.0,19.0,21.0,15.0,1.0,16.0,3.0
114.19999694824219,12.699999809265137,0.0,1.0,78.0,20.0,0.0,-0.25,-0.026836980134248734,-0.002984497928991914,1.0,3.0,19.0,22.0,15.0,1.0,16.0,3.0
113.80000305175781,-21.899999618530273,0.0,1.0,79.0,12.0,0.0,-0.25,0.04530329629778862,-0.008718296885490417,1.0,3.0,20.0,22.0,0.0,1.0,16.0,3.0
116.5999984741211,12.300000190734863,0.0,1.0,80.0,8.5,0.0,-0.25,-0.025488562881946564,-0.0026887592393904924,1.0,3.0,20.0,23.0,9.0,3.0,16.0,3.0
119.4000015258789,12.899999618530273,0.0,1.0,81.0,15.0,0.0,-0.25,-0.026090672239661217,-0.002818841254338622,1.0,3.0,19.0,21.0,11.0,3.0,16.0,3.0
119.80000305175781,12.899999618530273,0.0,1.0,82.0,16.0,0.0,-0.25,-0.02600560151040554,-0.0028002688195556402,1.0,3.0,19.0,21.0,15.0,1.0,16.0,3.0
121.4000015258789,13.300000190734863,0.0,1.0,83.0,10.5,0.0,-0.25,-0.026447739452123642,-0.0028974872548133135,1.0,3.0,20.0,23.0,15.0,1.0,16.0,3.0
124.0,13.100000381469727,0.0,1.0,84.0,14.5,0.0,-0.25,-0.025525478646159172,-0.0026966435834765434,1.0,3.0,19.0,21.0,15.0,1.0,16.0,3.0
17.0,2.5,0.0,1.0,85.0,-3.0,-0.75,0.0,-0.7333000898361206,-0.10783825069665909,1.0,0.0,21.0,19.0,3.0,6.0,16.0,3.0
23.799999237060547,-0.10000000149011612,0.0,1.0,86.0,6.5,0.0,0.0,-3.6799909139517695e-05,1.54621474734995e-07,1.0,0.0,21.0,19.0,3.0,6.0,16.0,3.0
27.799999237060547,-0.8999999761581421,0.0,1.0,87.0,2.0,0.0,0.0,-0.00020014791516587138,6.479608600784559e-06,1.0,0.0,21.0,19.0,3.0,6.0,16.0,3.0
29.600000381469727,4.099999904632568,0.0,1.0,88.0,11.5,0.0,0.0,0.0007768388604745269,0.00010760266741272062,1.0,0.0,20.0,19.0,3.0,6.0,16.0,3.0
34.20000076293945,4.699999809265137,0.0,0.0,89.0,23.5,6.5,0.0,6.380286693572998,0.8768230080604553,1.0,3.0,20.0,19.0,0.0,1.0,16.0,3.0
40.20000076293945,-1.899999976158142,0.0,1.0,90.0,21.0,0.0,0.0,-0.00028616105555556715,1.3525024769478478e-05,1.0,3.0,20.0,19.0,0.0,1.0,16.0,3.0
45.400001525878906,5.099999904632568,0.0,0.0,91.0,0.0,6.5,0.0,6.4196295738220215,0.7211477756500244,1.0,0.0,21.0,21.0,3.0,6.0,16.0,3.0
45.79999923706055,-0.30000001192092896,0.0,1.0,92.0,18.0,0.0,0.0,-5.0433012802386656e-05,3.3034726243386103e-07,1.0,3.0,21.0,19.0,0.0,1.0,16.0,3.0
47.599998474121094,-5.099999904632568,0.0,0.0,93.0,-1.0,6.0,0.0,5.931276798248291,-0.6354939341545105,1.0,3.0,21.0,20.0,4.0,3.0,16.0,3.0
47.599998474121094,-4.300000190734863,0.0,0.0,94.0,-0.5,6.0,0.0,5.950900077819824,-0.5375813841819763,1.0,3.0,21.0,19.0,4.0,3.0,16.0,3.0
52.0,-10.899999618530273,0.0,4.0,95.0,26.0,0.0,0.0,-0.001177603262476623,0.00024684375966899097,1.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0
61.599998474121094,-11.300000190734863,0.0,4.0,96.0,24.0,0.0,0.0,-0.0010423165513202548,0.0001912041916511953,1.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0
67.0,3.5,0.0,1.0,97.0,23.0,0.0,-0.25,-0.012734081596136093,-0.0006652132142335176,1.0,3.0,20.0,19.0,0.0,1.0,16.0,3.0
