SampleNo,Tx,Ty,Tz,Q11,Q12,Q21,Q22
1.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
2.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
3.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
4.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
5.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
6.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
7.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
8.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
9.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
10.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
11.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
12.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
13.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
14.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
15.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
16.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
17.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
18.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
19.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
20.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
21.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
22.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
23.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
24.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
25.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
26.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
27.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
28.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
29.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
30.0,0.985793,0.0,1.84019,0.706749235646644,-0.015300993788500868,0.01739745181256607,-0.7070846669051719
